VIN,timestamp,speed,rpm,calculatedEngineload,coolantTemperature,latitude,longitude,fuelconsumption
1HGCM82633A004352,1462539594588,45,2000,19.99450549,35.11617647,42.4269,-73.6641,
1LNHM81W8YY836530,1462539594648,3,4000,19.78021978,35.38529412,42.88478,-73.537,
1ZVHT82H485113456,1462539594708,23,4000,19.56593407,35.65441176,42.63848,-73.9595,
JTMKF4DV5B5309254,1462539594768,34,4500,19.35164835,35.92352941,42.62451,-74.4677,
WP0CA29863U153381,1462539594828,34,5000,19.13736264,36.19264706,42.80535,-73.6898,
2FTRX07W53C371582,1462539594888,45,5500,18.92307692,36.46176471,42.72928,-73.7091,
1FAHP26W49G252740,1462539594948,45,6000,18.70879121,36.73088235,43.43305,-74.2901,
JH4TB2H26CC000001,1462539595008,4,6500,18.49450549,37,42.41374,-73.8177,
1HGCM82633A004353,1462539595068,54,7000,18.28021978,37.26911765,42.51582,-74.0498,
1LNHM81W8YY836531,1462539595128,54,7500,18.06593407,37.53823529,42.52904,-74.4494,
1ZVHT82H485113457,1462539595188,3,8000,17.85164835,37.80735294,42.47938,-73.4748,
JTMKF4DV5B5309255,1462539595248,43,8500,17.63736264,38.07647059,42.63163,-73.6162,
WP0CA29863U153382,1462539595308,3,9000,17.42307692,38.34558824,42.61031,-74.724,
2FTRX07W53C371583,1462539595368,42,3000,17.20879121,38.61470588,42.68531,-73.638,
1FAHP26W49G252741,1462539595428,23,2000,16.99450549,38.88382353,42.61485,-73.9708,
JH4TB2H26CC000002,1462539595488,32,4000,16.78021978,39.15294118,42.64013,-73.7606,
1HGCM82633A004354,1462539595548,45,4000,16.56593407,39.42205882,42.67811,-73.8298,
1LNHM81W8YY836532,1462539595608,56,3000,16.35164835,39.69117647,42.68373,-73.7333,
1ZVHT82H485113458,1462539595668,57,2000,16.13736264,39.96029412,42.71333,-73.8179,
JTMKF4DV5B5309256,1462539595728,38,4000,15.92307692,40.22941176,42.66965,-73.7772,
WP0CA29863U153383,1462539595788,23,4000,15.70879121,40.49852941,42.65398,-73.7483,
2FTRX07W53C371584,1462539595848,23,4500,15.49450549,40.76764706,42.65498,-73.8005,
1FAHP26W49G252742,1462539595908,45,5000,15.28021978,41.03676471,42.64081,-73.7856,
JH4TB2H26CC000003,1462539595968,3,5500,15.06593407,41.30588235,42.65668,-73.7589,
1HGCM82633A004355,1462539596028,23,6000,14.85164835,41.575,42.70535,-73.7692,
1LNHM81W8YY836533,1462539596088,34,6500,14.63736264,41.84411765,42.71677,-73.8104,
1ZVHT82H485113459,1462539596148,34,7000,14.42307692,42.11323529,42.61485,-73.9708,
JTMKF4DV5B5309257,1462539596208,45,7500,14.20879121,42.38235294,42.61485,-73.9708,
WP0CA29863U153384,1462539596268,45,8000,17,42.65147059,42.69291,-73.838,
2FTRX07W53C371585,1462539596328,4,8500,18,42.92058824,42.61485,-73.9708,
1FAHP26W49G252743,1462539596388,54,9000,19,23,42.61485,-73.9708,
JH4TB2H26CC000004,1462539596448,54,3000,20,23,42.61485,-73.9708,
1HGCM82633A004356,1462539596508,3,2000,21.43113553,23,42.61485,-73.9708,
1LNHM81W8YY836534,1462539596568,43,4000,22.6670853,32,42.61485,-73.9708,
1ZVHT82H485113460,1462539596628,3,4000,23.90303506,23,42.61485,-73.9708,
JTMKF4DV5B5309258,1462539596688,42,4500,25.13898482,22,42.61485,-73.9708,
WP0CA29863U153385,1462539596748,23,5000,26.37493459,34,42.61485,-73.9708,
2FTRX07W53C371586,1462539596808,32,5500,27.61088435,34,42.61485,-73.9708,
1FAHP26W49G252744,1462539596868,45,6000,28.84683412,23.26320297,42.61485,-73.9708,
JH4TB2H26CC000005,1462539596928,56,6500,30.08278388,21.91270847,42.61485,-73.9708,
1HGCM82633A004357,1462539596988,57,7000,31.31873365,20.56221396,42.61485,-73.9708,
1LNHM81W8YY836535,1462539597048,38,7500,20,19.21171946,42.61485,-73.9708,
1ZVHT82H485113461,1462539597108,23,8000,23,17.86122495,42.61485,-73.9708,
JTMKF4DV5B5309259,1462539597168,23,8500,23,16.51073045,42.61485,-73.9708,
WP0CA29863U153386,1462539597228,45,9000,25,15.16023594,42.61485,-73.9708,
2FTRX07W53C371587,1462539597288,3,3000,25,13.80974144,42.61485,-73.9708,
1FAHP26W49G252745,1462539597348,23,2000,15,45,42.61485,-73.9708,
JH4TB2H26CC000006,1462539597408,34,4000,25,11.10875242,42.61485,-73.9708,
1HGCM82633A004358,1462539597468,34,4000,25,9.758257919,42.61485,-73.9708,
1LNHM81W8YY836536,1462539597528,45,4500,28,8.407763413,42.61485,-73.9708,
1ZVHT82H485113462,1462539597588,45,5000,14,23,42.61485,-73.9708,
JTMKF4DV5B5309260,1462539597648,4,5500,24,32,42.61485,-73.9708,
WP0CA29863U153387,1462539597708,54,6000,19,33,42.64708,-73.7503,
2FTRX07W53C371588,1462539597768,54,6500,19,23,42.61485,-73.9708,
1FAHP26W49G252746,1462539597828,3,7000,20.42307692,23,42.61485,-73.9708,
JH4TB2H26CC000007,1462539597888,43,7500,20.20879121,34,42.61485,-73.9708,
1HGCM82633A004359,1462539597948,3,8000,19.99450549,23,42.61485,-73.9708,
1LNHM81W8YY836537,1462539598008,42,8500,19.78021978,23,42.61485,-73.9708,
1ZVHT82H485113463,1462539598068,23,9000,19.56593407,26,42.61485,-73.9708,
JTMKF4DV5B5309261,1462539598128,32,3000,19.35164835,29,42.61485,-73.9708,
WP0CA29863U153388,1462539598188,45,2000,19.13736264,32,42.61485,-73.9708,
2FTRX07W53C371589,1462539598248,56,4000,18.92307692,21,42.61485,-73.9708,
1FAHP26W49G252747,1462539598308,57,4000,18.70879121,34,42.61485,-73.9708,
JH4TB2H26CC000008,1462539598368,38,4500,18.49450549,28.15384615,42.61485,-73.9708,
1HGCM82633A004360,1462539598428,23,5000,18.28021978,28.26373626,42.61485,-73.9708,
1LNHM81W8YY836538,1462539598488,23,5500,18.06593407,28.37362637,42.83326,-74.058,
1ZVHT82H485113464,1462539598548,45,6000,17.85164835,28.48351648,42.86219,-73.9632,
JTMKF4DV5B5309262,1462539598608,3,6500,17.63736264,28.59340659,42.76901,-73.9362,
WP0CA29863U153389,1462539598668,23,7000,17.42307692,28.7032967,42.77903,-73.9051,
2FTRX07W53C371590,1462539598728,34,7500,17.20879121,28.81318681,42.81448,-73.9434,
1FAHP26W49G252748,1462539598788,34,8000,16.99450549,28.92307692,42.79333,-73.9894,
JH4TB2H26CC000009,1462539598848,45,8500,16.78021978,29.03296703,42.80408,-73.9357,
1HGCM82633A004361,1462539598908,45,9000,16.56593407,29.14285714,42.82091,-73.92,
1LNHM81W8YY836539,1462539598968,4,3000,16.35164835,29.25274725,42.80028,-73.881,
1ZVHT82H485113465,1462539599028,54,2000,16.13736264,29.36263736,42.83326,-74.058,
JTMKF4DV5B5309263,1462539599088,54,4000,15.92307692,29.47252747,42.83326,-74.058,
WP0CA29863U153390,1462539599148,3,4000,15.70879121,29.58241758,41.93232,-74.0226,
2FTRX07W53C371591,1462539599208,43,4500,15.49450549,29.69230769,41.8788,-74.3457,
1FAHP26W49G252749,1462539599268,3,5000,15.28021978,29.8021978,41.81132,-74.2347,
JH4TB2H26CC000010,1462539599328,42,5500,15.06593407,29.91208791,42.32008,-74.0729,
1HGCM82633A004362,1462539599388,23,6000,14.85164835,30.02197802,42.13011,-74.5757,
1LNHM81W8YY836540,1462539599448,32,6500,14.63736264,30.13186813,42.32145,-74.3393,
1ZVHT82H485113466,1462539599508,45,7000,14.42307692,30.24175824,42.06184,-74.1606,
JTMKF4DV5B5309264,1462539599568,56,7500,14.20879121,30.35164835,42.11465,-74.4557,
WP0CA29863U153391,1462539599628,57,8000,17,30.46153846,41.87916,-74.04,
2FTRX07W53C371592,1462539599688,38,8500,18,30.57142857,42.00135,-74.2619,
1FAHP26W49G252750,1462539599748,23,9000,19,30.68131868,42.30798,-74.008,
JH4TB2H26CC000011,1462539599808,23,3000,20,30.79120879,42.223,-73.9045,
1HGCM82633A004363,1462539599868,45,2000,21.43113553,30.9010989,42.10561,-74.2914,
1LNHM81W8YY836541,1462539599928,3,4000,22.6670853,31.01098901,41.9076,-73.9893,
1ZVHT82H485113467,1462539599988,23,4000,23.90303506,31.12087912,42.35758,-74.1514,
JTMKF4DV5B5309265,1462539600048,34,4500,25.13898482,31.23076923,41.85245,-74.1061,
WP0CA29863U153392,1462539600108,34,5000,26.37493459,31.34065934,41.67429,-74.3783,
2FTRX07W53C371593,1462539600168,45,5500,27.61088435,31.45054945,42.24954,-74.5456,
1FAHP26W49G252751,1462539600228,45,6000,28.84683412,31.56043956,42.39029,-74.2016,
JH4TB2H26CC000012,1462539600288,4,6500,30.08278388,31.67032967,42.37868,-74.1044,
1HGCM82633A004364,1462539600348,54,7000,31.31873365,31.78021978,42.24034,-74.1593,
1LNHM81W8YY836542,1462539600408,54,7500,20,31.89010989,42.16762,-74.1531,
1ZVHT82H485113468,1462539600468,3,8000,23,32,41.72759,-74.4206,
JTMKF4DV5B5309266,1462539600528,43,8500,23,32.10989011,41.81663,-73.9782,
WP0CA29863U153393,1462539600588,3,9000,25,32.21978022,42.18326,-74.5215,
2FTRX07W53C371594,1462539600648,42,3000,25,32.32967033,42.36184,-74.0247,
1FAHP26W49G252752,1462539600708,23,2000,15,32.43956044,41.9498,-74.0032,
JH4TB2H26CC000013,1462539600768,32,4000,25,32.54945055,42.00009,-74.1595,
1HGCM82633A004365,1462539600828,45,4000,25,32.65934066,42.36801,-74.5014,
1LNHM81W8YY836543,1462539600888,56,3000,28,32.76923077,41.72581,-74.5211,
1ZVHT82H485113469,1462539600948,57,2000,14,32.87912088,42.19551,-74.1023,
JTMKF4DV5B5309267,1462539601008,38,4000,24,32.98901099,42.18305,-74.9256,
WP0CA29863U153394,1462539601068,23,4000,19,33.0989011,42.3026,-74.2271,
2FTRX07W53C371595,1462539601128,23,4500,19,33.20879121,41.8017,-74.1419,
1FAHP26W49G252753,1462539601188,45,5000,20.42307692,33.31868132,41.8788,-74.3457,
JH4TB2H26CC000014,1462539601248,3,5500,20.20879121,33.42857143,42.22206,-74.2342,
1HGCM82633A004366,1462539601308,23,6000,19.99450549,33.53846154,41.92674,-74.068,
1LNHM81W8YY836544,1462539601368,34,6500,19.78021978,33.64835165,42.26063,-74.2753,
1ZVHT82H485113470,1462539601428,34,7000,19.56593407,33.75824176,41.79039,-74.3041,
JTMKF4DV5B5309268,1462539601488,45,7500,19.35164835,33.86813187,42.03936,-74.067,
WP0CA29863U153395,1462539601548,45,8000,19.13736264,33.97802198,42.07326,-74.1893,
2FTRX07W53C371596,1462539601608,4,8500,18.92307692,34.08791209,41.99364,-73.9984,
1FAHP26W49G252754,1462539601668,54,9000,18.70879121,34.1978022,42.15794,-74.2303,
JH4TB2H26CC000015,1462539601728,54,3000,18.49450549,34.30769231,42.28112,-73.9401,
1HGCM82633A004367,1462539601788,3,2000,18.28021978,34.41758242,42.22341,-74.3866,
1LNHM81W8YY836545,1462539601848,43,4000,18.06593407,34.52747253,42.0987,-73.9354,
1ZVHT82H485113471,1462539601908,3,4000,17.85164835,34.63736264,42.28026,-74.1835,
JTMKF4DV5B5309269,1462539601968,42,4500,17.63736264,34.74725275,42.15145,-74.6426,
WP0CA29863U153396,1462539602028,23,5000,17.42307692,34.85714286,42.03426,-73.9988,
2FTRX07W53C371597,1462539602088,32,5500,17.20879121,34.96703297,42.03854,-74.2391,
1FAHP26W49G252755,1462539602148,45,6000,16.99450549,35.07692308,41.8029,-74.4003,
JH4TB2H26CC000016,1462539602208,56,6500,16.78021978,35.18681319,42.22799,-74.6891,
1HGCM82633A004368,1462539602268,57,7000,16.56593407,35.2967033,42.40646,-74.1569,
1LNHM81W8YY836546,1462539602328,38,7500,16.35164835,35.40659341,41.91236,-74.2472,
1ZVHT82H485113472,1462539602388,23,8000,16.13736264,35.51648352,42.17441,-74.016,
JTMKF4DV5B5309270,1462539602448,23,8500,15.92307692,35.62637363,42.08127,-74.3263,
WP0CA29863U153397,1462539602508,45,9000,15.70879121,35.73626374,42.13629,-74.4736,
2FTRX07W53C371598,1462539602568,3,3000,15.49450549,35.84615385,41.905,-73.9796,
1FAHP26W49G252756,1462539602628,23,2000,15.28021978,35.95604396,42.29773,-74.4006,
JH4TB2H26CC000017,1462539602688,34,4000,15.06593407,36.06593407,42.44259,-74.2416,
1HGCM82633A004369,1462539602748,34,4000,14.85164835,36.17582418,42.28477,-74.0239,
1LNHM81W8YY836547,1462539602808,45,4500,14.63736264,36.28571429,41.83962,-74.0403,
1ZVHT82H485113473,1462539602868,45,5000,14.42307692,36.3956044,41.84694,-74.076,
JTMKF4DV5B5309271,1462539602928,4,5500,14.20879121,36.50549451,42.26071,-74.0308,
WP0CA29863U153398,1462539602988,54,6000,17,36.61538462,42.28564,-74.5901,
2FTRX07W53C371599,1462539603048,54,6500,18,36.72527473,42.01763,-74.0079,
1FAHP26W49G252757,1462539603108,3,7000,19,36.83516484,42.08563,-73.9769,
JH4TB2H26CC000018,1462539603168,43,7500,20,36.94505495,42.14212,-74.4065,
1HGCM82633A004370,1462539603228,3,8000,21.43113553,37.05494505,41.97486,-74.2069,
1LNHM81W8YY836548,1462539603288,42,8500,22.6670853,37.16483516,42.27056,-73.9573,
1ZVHT82H485113474,1462539603348,23,9000,23.90303506,37.27472527,41.6639,-74.4245,
JTMKF4DV5B5309272,1462539603408,32,3000,25.13898482,37.38461538,41.85029,-74.1662,
WP0CA29863U153399,1462539603468,45,2000,26.37493459,37.49450549,42.19948,-74.1251,
2FTRX07W53C371600,1462539603528,56,4000,27.61088435,37.6043956,41.83108,-74.0721,
1FAHP26W49G252758,1462539603588,57,4000,28.84683412,37.71428571,41.85576,-73.9921,
JH4TB2H26CC000019,1462539603648,38,4500,30.08278388,37.82417582,41.75777,-74.3539,
1HGCM82633A004371,1462539603708,23,5000,31.31873365,37.93406593,42.10869,-73.9346,
1LNHM81W8YY836549,1462539603768,23,5500,20,38.04395604,41.9982,-74.1097,
1ZVHT82H485113475,1462539603828,45,6000,23,38.15384615,42.20941,-74.3477,
JTMKF4DV5B5309273,1462539603888,3,6500,23,38.26373626,41.80558,-73.9685,
WP0CA29863U153400,1462539603948,23,7000,25,38.37362637,41.96132,-74.2769,
2FTRX07W53C371601,1462539604008,34,7500,25,38.48351648,42.08023,-74.248,
1FAHP26W49G252759,1462539604068,34,8000,15,38.59340659,42.32692,-74.2466,
JH4TB2H26CC000020,1462539604128,45,8500,25,38.7032967,42.03736,-74.1102,
1HGCM82633A004372,1462539604188,45,9000,25,38.81318681,41.85296,-73.5573,
1LNHM81W8YY836550,1462539604248,4,3000,28,38.92307692,42.08663,-73.6642,
1ZVHT82H485113476,1462539604308,54,2000,14,39.03296703,42.04594,-73.5779,
JTMKF4DV5B5309274,1462539604368,54,4000,24,39.14285714,42.03543,-73.9092,
WP0CA29863U153401,1462539604428,3,4000,19,39.25274725,41.75991,-73.7437,
2FTRX07W53C371602,1462539604488,43,4500,19,39.36263736,42.00598,-73.9213,
1FAHP26W49G252760,1462539604548,3,5000,20.42307692,39.47252747,41.50599,-73.962,
JH4TB2H26CC000021,1462539604608,42,5500,20.20879121,39.58241758,41.6436,-73.8472,
1HGCM82633A004373,1462539604668,23,6000,19.99450549,39.69230769,41.75991,-73.7437,
1LNHM81W8YY836551,1462539604728,32,6500,19.78021978,39.8021978,41.75991,-73.7437,
1ZVHT82H485113477,1462539604788,45,7000,19.56593407,39.91208791,41.55279,-73.9682,
JTMKF4DV5B5309275,1462539604848,56,7500,19.35164835,40.02197802,42.22096,-73.7118,
WP0CA29863U153402,1462539604908,57,8000,19.13736264,40.13186813,41.87418,-73.7673,
2FTRX07W53C371603,1462539604968,38,8500,18.92307692,40.24175824,41.6811,-74.0642,
1FAHP26W49G252761,1462539605028,23,9000,18.70879121,40.35164835,42.1129,-73.562,
JH4TB2H26CC000022,1462539605088,23,3000,18.49450549,40.46153846,42.14459,-73.5146,
1HGCM82633A004374,1462539605148,45,2000,18.28021978,40.57142857,41.43448,-74.0358,
1LNHM81W8YY836552,1462539605208,3,4000,18.06593407,40.68131868,41.44259,-74.0139,
1ZVHT82H485113478,1462539605268,23,4000,17.85164835,40.79120879,42.17622,-73.6504,
JTMKF4DV5B5309276,1462539605328,34,4500,17.63736264,40.9010989,41.73885,-73.5892,
WP0CA29863U153403,1462539605388,34,5000,17.42307692,12,42.08096,-73.7786,
2FTRX07W53C371604,1462539605448,45,5500,17.20879121,34,41.53723,-73.8972,
1FAHP26W49G252762,1462539605508,45,6000,16.99450549,42,41.69152,-74.1876,
JH4TB2H26CC000023,1462539605568,4,6500,16.78021978,56,42.12398,-73.862,
1HGCM82633A004375,1462539605628,54,7000,16.56593407,45,41.52025,-73.9333,
1LNHM81W8YY836553,1462539605688,54,7500,16.35164835,34,41.71368,-73.9965,
1ZVHT82H485113479,1462539605748,3,8000,16.13736264,34,42.20468,-73.5478,
JTMKF4DV5B5309277,1462539605808,43,8500,15.92307692,54,42.21099,-73.687,
WP0CA29863U153404,1462539605868,3,9000,15.70879121,43,41.51909,-73.6724,
2FTRX07W53C371605,1462539605928,42,3000,15.49450549,44.43026205,41.57325,-73.7935,
1FAHP26W49G252763,1462539605988,23,2000,15.28021978,45.09672745,42.22948,-73.7585,
JH4TB2H26CC000024,1462539606048,32,4000,15.06593407,45.76319285,41.58244,-73.9363,
1HGCM82633A004376,1462539606108,45,4000,14.85164835,46.42965825,41.77954,-73.9016,
1LNHM81W8YY836554,1462539606168,56,3000,14.63736264,47.09612366,41.65693,-73.7454,
1ZVHT82H485113480,1462539606228,57,2000,14.42307692,47.76258906,42.14207,-73.7574,
JTMKF4DV5B5309278,1462539606288,38,4000,14.20879121,48.42905446,41.60333,-73.9842,
WP0CA29863U153405,1462539606348,23,4000,17,49.09551986,41.48499,-74.2161,
2FTRX07W53C371606,1462539606408,23,4500,18,49.76198527,42.25962,-73.668,
JH4TB2H26CC000000,1462539606468,45,5000,19,50.42845067,41.78511,-73.6808,
1HGCM82633A004352,1462539606528,3,5500,20,51.09491607,41.961,-73.5201,
1LNHM81W8YY836530,1462539606588,23,6000,21.43113553,51.76138148,41.65681,-73.9683,
1ZVHT82H485113456,1462539606648,34,6500,22.6670853,52.42784688,41.66424,-74.1106,
JTMKF4DV5B5309254,1462539606708,34,7000,23.90303506,53.09431228,41.5204,-74.2471,
WP0CA29863U153381,1462539606768,45,7500,25.13898482,53.76077768,41.52159,-74.0407,
2FTRX07W53C371582,1462539606828,45,8000,26.37493459,54.42724309,41.38782,-74.3547,
1FAHP26W49G252740,1462539606888,4,8500,27.61088435,55.09370849,41.38782,-74.3547,
JH4TB2H26CC000001,1462539606948,54,9000,28.84683412,55.76017389,41.46359,-74.0598,
1HGCM82633A004353,1462539607008,54,3000,30.08278388,56.42663929,41.38782,-74.3547,
1LNHM81W8YY836531,1462539607068,3,2000,31.31873365,57.0931047,41.50737,-74.0613,
1ZVHT82H485113457,1462539607128,43,4000,20,57.7595701,41.75157,-74.0948,
JTMKF4DV5B5309255,1462539607188,3,4000,23,58.4260355,41.48369,-73.5729,
WP0CA29863U153382,1462539607248,42,4500,23,59.09250091,41.57033,-73.5983,
2FTRX07W53C371583,1462539607308,23,5000,25,59.75896631,42.24862,-73.6476,
1FAHP26W49G252741,1462539607368,32,5500,25,60.42543171,41.61134,-74.3276,
JH4TB2H26CC000002,1462539607428,45,6000,15,61.09189711,41.99781,-73.6666,
1HGCM82633A004354,1462539607488,56,6500,25,61.75836252,41.64121,-74.0781,
1LNHM81W8YY836532,1462539607548,57,7000,25,62.42482792,41.74647,-73.8041,
1ZVHT82H485113458,1462539607608,38,7500,28,63.09129332,41.61467,-73.6771,
JTMKF4DV5B5309256,1462539607668,23,8000,14,63.75775872,42.00269,-73.8442,
WP0CA29863U153383,1462539607728,23,8500,24,64.42422413,41.93098,-73.8827,
2FTRX07W53C371584,1462539607788,45,9000,19,65.09068953,41.91507,-73.9517,
1FAHP26W49G252742,1462539607848,3,3000,19,65.75715493,41.47872,-74.1563,
JH4TB2H26CC000003,1462539607908,23,2000,20.42307692,66.42362034,41.43386,-74.1196,
1HGCM82633A004355,1462539607968,34,4000,20.20879121,67.09008574,41.80338,-73.7815,
1LNHM81W8YY836533,1462539608028,34,4000,19.99450549,67.75655114,41.85447,-73.8992,
1ZVHT82H485113459,1462539608088,45,4500,19.78021978,68.42301654,41.89187,-73.6989,
JTMKF4DV5B5309257,1462539608148,45,5000,19.56593407,69.08948195,41.54953,-73.7275,
WP0CA29863U153384,1462539608208,4,5500,19.35164835,69.75594735,42.06003,-73.8839,
2FTRX07W53C371585,1462539608268,54,6000,19.13736264,70.42241275,41.46407,-74.0591,
1FAHP26W49G252743,1462539608328,54,6500,18.92307692,71.08887815,41.72138,-73.7162,
JH4TB2H26CC000004,1462539608388,3,7000,18.70879121,71.75534356,41.5637,-74.1755,
1HGCM82633A004356,1462539608448,43,7500,18.49450549,72.42180896,41.8788,-74.3457,
1LNHM81W8YY836534,1462539608508,3,8000,18.28021978,73.08827436,41.61504,-74.1546,
1ZVHT82H485113460,1462539608568,42,8500,18.06593407,73.75473977,41.59466,-73.8958,
JTMKF4DV5B5309258,1462539608628,23,9000,17.85164835,74.42120517,41.78278,-73.5579,
WP0CA29863U153385,1462539608688,32,3000,17.63736264,75.08767057,42.24399,-73.6411,
2FTRX07W53C371586,1462539608748,45,2000,17.42307692,75.75413597,41.64658,-73.5621,
1FAHP26W49G252744,1462539608808,56,4000,17.20879121,76.42060138,41.70144,-73.9192,
JH4TB2H26CC000005,1462539608868,57,4000,16.99450549,23,41.75991,-73.7437,
1HGCM82633A004357,1462539608928,38,4500,16.78021978,23,41.67086,-73.8811,
1LNHM81W8YY836535,1462539608988,23,5000,16.56593407,23,41.75991,-73.7437,
1ZVHT82H485113461,1462539609048,23,5500,16.35164835,34,44.77606,-74.5962,
JTMKF4DV5B5309259,1462539609108,45,6000,16.13736264,34,41.65307,-74.6975,
WP0CA29863U153386,1462539609168,3,6500,15.92307692,65,41.81893,-74.5216,
2FTRX07W53C371587,1462539609228,23,7000,15.70879121,56,41.48033,-74.9269,
1FAHP26W49G252745,1462539609288,34,7500,15.49450549,45,41.66023,-74.9044,
JH4TB2H26CC000006,1462539609348,34,8000,15.28021978,45,41.56443,-74.4265,
1HGCM82633A004358,1462539609408,45,8500,15.06593407,56,41.71902,-74.7554,
1LNHM81W8YY836536,1462539609468,45,9000,14.85164835,67,41.76943,-75.0281,
1ZVHT82H485113462,1462539609528,4,3000,14.63736264,56,41.85828,-74.9503,
JTMKF4DV5B5309260,1462539609588,54,2000,14.42307692,45,41.92612,-74.5568,
WP0CA29863U153387,1462539609648,54,4000,14.20879121,44,41.69415,-74.9759,
2FTRX07W53C371588,1462539609708,3,4000,17,45,41.65723,-74.9816,
1FAHP26W49G252746,1462539609768,43,4500,18,56,41.47524,-74.6028,
JH4TB2H26CC000007,1462539609828,3,5000,19,67,41.54532,-74.8753,
1HGCM82633A004359,1462539609888,42,5500,20,64.09558824,41.73251,-74.609,
1LNHM81W8YY836537,1462539609948,23,6000,21.43113553,66.09313725,41.73491,-74.7501,
1ZVHT82H485113463,1462539610008,32,6500,22.6670853,68.09068627,41.84824,-75.0388,
JTMKF4DV5B5309261,1462539610068,45,7000,23.90303506,70.08823529,41.48397,-74.8119,
WP0CA29863U153388,1462539610128,56,7500,25.13898482,72.08578431,41.64889,-74.5706,
2FTRX07W53C371589,1462539610188,57,8000,26.37493459,74.08333333,41.43743,-74.6032,
1FAHP26W49G252747,1462539610248,38,8500,27.61088435,76.08088235,41.85304,-74.5292,
JH4TB2H26CC000008,1462539610308,23,9000,28.84683412,78.07843137,41.83867,-75.0872,
1HGCM82633A004360,1462539610368,23,3000,30.08278388,80.07598039,41.72024,-74.729,
1LNHM81W8YY836538,1462539610428,45,2000,31.31873365,43,41.53481,-74.8466,
1ZVHT82H485113464,1462539610488,3,4000,20,34,41.76294,-75.0306,
JTMKF4DV5B5309262,1462539610548,23,4000,23,32,41.43673,-74.6456,
WP0CA29863U153389,1462539610608,34,4500,23,23,41.75246,-74.67,
2FTRX07W53C371590,1462539610668,34,5000,25,12,41.77422,-74.9221,
1FAHP26W49G252748,1462539610728,45,5500,25,34,41.6896,-74.8272,
JH4TB2H26CC000009,1462539610788,45,6000,15,23,41.72958,-74.9611,
1HGCM82633A004361,1462539610848,4,6500,25,23,41.67915,-74.657,
1LNHM81W8YY836539,1462539610908,54,7000,25,23,41.67724,-74.9911,
1ZVHT82H485113465,1462539610968,54,7500,28,34,41.79848,-74.7361,
JTMKF4DV5B5309263,1462539611028,3,8000,14,23,44.84298,-73.9735,
WP0CA29863U153390,1462539611088,43,8500,24,34,41.90054,-74.8276,
2FTRX07W53C371591,1462539611148,3,9000,19,23,41.9202,-74.7857,
1FAHP26W49G252749,1462539611208,42,3000,19,23,41.7803,-74.6562,
JH4TB2H26CC000010,1462539611268,23,2000,20.42307692,34,41.90185,-75.1049,
1HGCM82633A004362,1462539611328,32,4000,20.20879121,23,41.67668,-74.8067,
1LNHM81W8YY836540,1462539611388,45,4000,19.99450549,25,41.6908,-74.5227,
1ZVHT82H485113466,1462539611448,56,3000,19.78021978,26,41.5886,-74.9939,
JTMKF4DV5B5309264,1462539611508,57,2000,19.56593407,26,41.84538,-74.6143,
WP0CA29863U153391,1462539611568,38,4000,19.35164835,27.85,41.81532,-74.98,
2FTRX07W53C371592,1462539611628,23,4000,19.13736264,28.11911765,41.71902,-74.7554,
1FAHP26W49G252750,1462539611688,23,4500,18.92307692,28.38823529,41.86433,-74.7296,
JH4TB2H26CC000011,1462539611748,45,5000,18.70879121,28.65735294,41.65145,-74.4362,
1HGCM82633A004363,1462539611808,3,5500,18.49450549,28.92647059,41.44515,-74.84,
1LNHM81W8YY836541,1462539611868,23,6000,18.28021978,29.19558824,41.37473,-74.6632,
1ZVHT82H485113467,1462539611928,34,6500,18.06593407,29.46470588,41.61422,-74.5884,
JTMKF4DV5B5309265,1462539611988,34,7000,17.85164835,29.73382353,41.94836,-74.9448,
WP0CA29863U153392,1462539612048,45,7500,17.63736264,30.00294118,41.56214,-74.7125,
2FTRX07W53C371593,1462539612108,45,8000,17.42307692,30.27205882,41.65974,-74.812,
1FAHP26W49G252751,1462539612168,4,8500,17.20879121,30.54117647,41.70565,-74.6299,
JH4TB2H26CC000012,1462539612228,54,9000,16.99450549,30.81029412,41.42943,-74.7224,
1HGCM82633A004364,1462539612288,54,3000,16.78021978,31.07941176,41.71902,-74.7554,
1LNHM81W8YY836542,1462539612348,3,2000,16.56593407,31.34852941,41.88149,-74.4301,
1ZVHT82H485113468,1462539612408,43,4000,16.35164835,31.61764706,41.73652,-74.8263,
JTMKF4DV5B5309266,1462539612468,3,4000,16.13736264,31.88676471,41.67614,-74.6217,
WP0CA29863U153393,1462539612528,42,4500,15.92307692,32.15588235,41.51813,-74.5757,
2FTRX07W53C371594,1462539612588,23,5000,15.70879121,32.425,41.64901,-74.8575,
1FAHP26W49G252752,1462539612648,32,5500,15.49450549,32.69411765,41.80854,-74.846,
JH4TB2H26CC000013,1462539612708,45,6000,15.28021978,32.96323529,41.78448,-74.5911,
1HGCM82633A004365,1462539612768,56,6500,15.06593407,33.23235294,41.70806,-74.5698,
1LNHM81W8YY836543,1462539612828,57,7000,14.85164835,33.50147059,41.59209,-74.5068,
1ZVHT82H485113469,1462539612888,38,7500,14.63736264,33.77058824,41.80769,-74.8796,
JTMKF4DV5B5309267,1462539612948,23,8000,14.42307692,34.03970588,41.52283,-74.9316,
WP0CA29863U153394,1462539613008,23,8500,14.20879121,34.30882353,41.73696,-74.7975,
2FTRX07W53C371595,1462539613068,45,9000,17,34.57794118,43.3121,-73.6483,
