speed,rpm,calculatedEngineload,ts
32,5500,18.92307692,3761032
45,6000,18.70879121,3762232
56,6500,18.49450549,3763432
57,7000,18.28021978,3764632
38,7500,18.06593407,3765832
23,8000,17.85164835,3767032
23,8500,17.63736264,3768232
45,9000,17.42307692,3769432
3,3000,17.20879121,3770632
23,2000,16.99450549,3771832
34,4000,16.78021978,3773032
34,4000,16.56593407,3774232
45,4500,16.35164835,3775432
45,5000,16.13736264,3776632
4,5500,15.92307692,3777832
54,6000,15.70879121,3779032
54,6500,15.49450549,3780232
3,7000,15.28021978,3781432
43,7500,15.06593407,3782632
3,8000,14.85164835,3783832
42,8500,14.63736264,3785032
23,9000,14.42307692,3786232
32,3000,14.20879121,3787432
45,2000,17,3788632
56,4000,18,3789832
57,4000,19,3791032
38,4500,20,3792232
23,5000,21.43113553,3793432
23,5500,22.6670853,3794632
45,6000,23.90303506,3795832
3,6500,25.13898482,3797032
23,7000,26.37493459,3798232
34,7500,27.61088435,3799432
34,8000,28.84683412,3800632
45,8500,30.08278388,3801832
45,9000,31.31873365,3803032
4,3000,20,3804232
54,2000,23,3805432
54,4000,23,3806632
3,4000,25,3807832
43,4500,25,3809032
3,5000,15,3810232
42,5500,25,3811432
23,6000,25,3812632
32,6500,28,3813832
45,7000,14,3815032
56,7500,24,3816232
57,8000,19,3817432
38,8500,19,3818632
23,9000,20.42307692,3819832
23,3000,20.20879121,3821032
45,2000,19.99450549,3822232
3,4000,19.78021978,3823432
23,4000,19.56593407,3824632
34,4500,19.35164835,3825832
34,5000,19.13736264,3827032
45,5500,18.92307692,3828232
45,6000,18.70879121,3829432
4,6500,18.49450549,3830632
54,7000,18.28021978,3831832
54,7500,18.06593407,3833032
3,8000,17.85164835,3834232
43,8500,17.63736264,3835432
3,9000,17.42307692,3836632
42,3000,17.20879121,3837832
23,2000,16.99450549,3839032
32,4000,16.78021978,3840232
45,4000,16.56593407,3841432
56,3000,16.35164835,3842632
57,2000,16.13736264,3843832
38,4000,15.92307692,3845032
23,4000,15.70879121,3846232
23,4500,15.49450549,3847432
45,5000,15.28021978,3848632
3,5500,15.06593407,3849832
23,6000,14.85164835,3851032
34,6500,14.63736264,3852232
34,7000,14.42307692,3853432
45,7500,14.20879121,3854632
45,8000,17,3855832
4,8500,18,3857032
54,9000,19,3858232
54,3000,20,3859432
3,2000,21.43113553,3860632
43,4000,22.6670853,3861832
3,4000,23.90303506,3863032
42,4500,25.13898482,3864232
23,5000,26.37493459,3865432
32,5500,27.61088435,3866632
45,6000,28.84683412,3867832
56,6500,30.08278388,3869032
57,7000,31.31873365,3870232
38,7500,20,3871432
23,8000,23,3872632
23,8500,23,3873832
45,9000,25,3875032
3,3000,25,3876232
23,2000,15,3877432
34,4000,25,3878632
34,4000,25,3879832
45,4500,28,3881032
45,5000,14,3882232
4,5500,24,3883432
54,6000,19,3884632
54,6500,19,3885832
3,7000,20.42307692,3887032
43,7500,20.20879121,3888232
3,8000,19.99450549,3889432
42,8500,19.78021978,3890632
23,9000,19.56593407,3891832
32,3000,19.35164835,3893032
45,2000,19.13736264,3894232
56,4000,18.92307692,3895432
57,4000,18.70879121,3896632
38,4500,18.49450549,3897832
23,5000,18.28021978,3899032
23,5500,18.06593407,3900232
45,6000,17.85164835,3901432
3,6500,17.63736264,3902632
23,7000,17.42307692,3903832
34,7500,17.20879121,3905032
34,8000,16.99450549,3906232
45,8500,16.78021978,3907432
45,9000,16.56593407,3908632
4,3000,16.35164835,3909832
54,2000,16.13736264,3911032
54,4000,15.92307692,3912232
3,4000,15.70879121,3913432
43,4500,15.49450549,3914632
3,5000,15.28021978,3915832
42,5500,15.06593407,3917032
23,6000,14.85164835,3918232
32,6500,14.63736264,3919432
45,7000,14.42307692,3920632
56,7500,14.20879121,3921832
57,8000,17,3923032
38,8500,18,3924232
23,9000,19,3925432
23,3000,20,3926632
45,2000,21.43113553,3927832
3,4000,22.6670853,3929032
23,4000,23.90303506,3930232
34,4500,25.13898482,3931432
34,5000,26.37493459,3932632
45,5500,27.61088435,3933832
45,6000,28.84683412,3935032
4,6500,30.08278388,3936232
54,7000,31.31873365,3937432
54,7500,20,3938632
3,8000,23,3939832
43,8500,23,3941032
3,9000,25,3942232
42,3000,25,3943432
23,2000,15,3944632
32,4000,25,3945832
45,4000,25,3947032
56,3000,28,3948232
57,2000,14,3949432
38,4000,24,3950632
23,4000,19,3951832
23,4500,19,3953032
45,5000,20.42307692,3954232
3,5500,20.20879121,3955432
23,6000,19.99450549,3956632
34,6500,19.78021978,3957832
34,7000,19.56593407,3959032
45,7500,19.35164835,3960232
45,8000,19.13736264,3961432
4,8500,18.92307692,3962632
54,9000,18.70879121,3963832
54,3000,18.49450549,3965032
3,2000,18.28021978,3966232
43,4000,18.06593407,3967432
3,4000,17.85164835,3968632
42,4500,17.63736264,3969832
23,5000,17.42307692,3971032
32,5500,17.20879121,3972232
45,6000,16.99450549,3973432
56,6500,16.78021978,3974632
57,7000,16.56593407,3975832
38,7500,16.35164835,3977032
23,8000,16.13736264,3978232
23,8500,15.92307692,3979432
45,9000,15.70879121,3980632
3,3000,15.49450549,3981832
23,2000,15.28021978,3983032
34,4000,15.06593407,3984232
34,4000,14.85164835,3985432
45,4500,14.63736264,3986632
45,5000,14.42307692,3987832
4,5500,14.20879121,3989032
54,6000,17,3990232
54,6500,18,3991432
3,7000,19,3992632
43,7500,20,3993832
3,8000,21.43113553,3995032
42,8500,22.6670853,3996232
23,9000,23.90303506,3997432
32,3000,25.13898482,3998632
45,2000,26.37493459,3999832
56,4000,27.61088435,4001032
57,4000,28.84683412,4002232
38,4500,30.08278388,4003432
23,5000,31.31873365,4004632
23,5500,20,4005832
45,6000,23,4007032
3,6500,23,4008232
23,7000,25,4009432
34,7500,25,4010632
34,8000,15,4011832
45,8500,25,4013032
45,9000,25,4014232
4,3000,28,4015432
54,2000,14,4016632
54,4000,24,4017832
3,4000,19,4019032
43,4500,19,4020232
3,5000,20.42307692,4021432
42,5500,20.20879121,4022632
23,6000,19.99450549,4023832
32,6500,19.78021978,4025032
45,7000,19.56593407,4026232
56,7500,19.35164835,4027432
57,8000,19.13736264,4028632
38,8500,18.92307692,4029832
23,9000,18.70879121,4031032
23,3000,18.49450549,4032232
45,2000,18.28021978,4033432
3,4000,18.06593407,4034632
23,4000,17.85164835,4035832
34,4500,17.63736264,4037032
34,5000,17.42307692,4038232
45,5500,17.20879121,4039432
45,6000,16.99450549,4040632
4,6500,16.78021978,4041832
54,7000,16.56593407,4043032
54,7500,16.35164835,4044232
3,8000,16.13736264,4045432
43,8500,15.92307692,4046632
3,9000,15.70879121,4047832
42,3000,15.49450549,4049032
23,2000,15.28021978,4050232
32,4000,15.06593407,4051432
45,4000,14.85164835,4052632
56,3000,14.63736264,4053832
57,2000,14.42307692,4055032
38,4000,14.20879121,4056232
23,4000,17,4057432
23,4500,18,4058632
45,5000,19,4059832
3,5500,20,4061032
23,6000,21.43113553,4062232
34,6500,22.6670853,4063432
34,7000,23.90303506,4064632
45,7500,25.13898482,4065832
45,8000,26.37493459,4067032
4,8500,27.61088435,4068232
54,9000,28.84683412,4069432
54,3000,30.08278388,4070632
3,2000,31.31873365,4071832
43,4000,20,4073032
3,4000,23,4074232
42,4500,23,4075432
23,5000,25,4076632
32,5500,25,4077832
45,6000,15,4079032
56,6500,25,4080232
57,7000,25,4081432
38,7500,28,4082632
23,8000,14,4083832
23,8500,24,4085032
45,9000,19,4086232
3,3000,19,4087432
23,2000,20.42307692,4088632
34,4000,20.20879121,4089832
34,4000,19.99450549,4091032
45,4500,19.78021978,4092232
45,5000,19.56593407,4093432
4,5500,19.35164835,4094632
54,6000,19.13736264,4095832
54,6500,18.92307692,4097032
3,7000,18.70879121,4098232
43,7500,18.49450549,4099432
3,8000,18.28021978,4100632
42,8500,18.06593407,4101832
23,9000,17.85164835,4103032
32,3000,17.63736264,4104232
45,2000,17.42307692,4105432
56,4000,17.20879121,4106632
57,4000,16.99450549,4107832
38,4500,16.78021978,4109032
23,5000,16.56593407,4110232
23,5500,16.35164835,4111432
45,6000,16.13736264,4112632
3,6500,15.92307692,4113832
23,7000,15.70879121,4115032
34,7500,15.49450549,4116232
34,8000,15.28021978,4117432
45,8500,15.06593407,4118632
45,9000,14.85164835,4119832
4,3000,14.63736264,4121032
54,2000,14.42307692,4122232
54,4000,14.20879121,4123432
3,4000,17,4124632
43,4500,18,4125832
3,5000,19,4127032
42,5500,20,4128232
23,6000,21.43113553,4129432
32,6500,22.6670853,4130632
45,7000,23.90303506,4131832
56,7500,25.13898482,4133032
57,8000,26.37493459,4134232
38,8500,27.61088435,4135432
23,9000,28.84683412,4136632
23,3000,30.08278388,4137832
45,2000,31.31873365,4139032
3,4000,20,4140232
23,4000,23,4141432
34,4500,23,4142632
34,5000,25,4143832
45,5500,25,4145032
45,6000,15,4146232
4,6500,25,4147432
54,7000,25,4148632
54,7500,28,4149832
3,8000,14,4151032
43,8500,24,4152232
3,9000,19,4153432
42,3000,19,4154632
23,2000,20.42307692,4155832
32,4000,20.20879121,4157032
45,4000,19.99450549,4158232
56,3000,19.78021978,4159432
57,2000,19.56593407,4160632
38,4000,19.35164835,4161832
23,4000,19.13736264,4163032
23,4500,18.92307692,4164232
45,5000,18.70879121,4165432
3,5500,18.49450549,4166632
23,6000,18.28021978,4167832
34,6500,18.06593407,4169032
34,7000,17.85164835,4170232
45,7500,17.63736264,4171432
45,8000,17.42307692,4172632
4,8500,17.20879121,4173832
54,9000,16.99450549,4175032
54,3000,16.78021978,4176232
3,2000,16.56593407,4177432
43,4000,16.35164835,4178632
3,4000,16.13736264,4179832
42,4500,15.92307692,4181032
23,5000,15.70879121,4182232
32,5500,15.49450549,4183432
45,6000,15.28021978,4184632
56,6500,15.06593407,4185832
57,7000,14.85164835,4187032
38,7500,14.63736264,4188232
23,8000,14.42307692,4189432
23,8500,14.20879121,4190632
45,9000,17,4191832
3,3000,18,4193032
23,2000,19,4194232
34,4000,20,4195432
34,4000,21.43113553,4196632
45,4500,22.6670853,4197832
45,5000,23.90303506,4199032
4,5500,25.13898482,4200232
54,6000,26.37493459,4201432
54,6500,27.61088435,4202632
3,7000,28.84683412,4203832
43,7500,30.08278388,4205032
3,8000,31.31873365,4206232
42,8500,20,4207432
23,9000,23,4208632
32,3000,23,4209832
45,2000,25,4211032
56,4000,25,4212232
57,4000,15,4213432
38,4500,25,4214632
23,5000,25,4215832
23,5500,28,4217032
45,6000,14,4218232
3,6500,24,4219432
23,7000,19,4220632
34,7500,19,4221832
34,8000,20.42307692,4223032
45,8500,20.20879121,4224232
45,9000,19.99450549,4225432
4,3000,19.78021978,4226632
54,2000,19.56593407,4227832
54,4000,19.35164835,4229032
3,4000,19.13736264,4230232
43,4500,18.92307692,4231432
3,5000,18.70879121,4232632
42,5500,18.49450549,4233832
23,6000,18.28021978,4235032
32,6500,18.06593407,4236232
45,7000,17.85164835,4237432
56,7500,17.63736264,4238632
57,8000,17.42307692,4239832
38,8500,17.20879121,4241032
23,9000,16.99450549,4242232
23,3000,16.78021978,4243432
45,2000,16.56593407,4244632
3,4000,16.35164835,4245832
23,4000,16.13736264,4247032
34,4500,15.92307692,4248232
34,5000,15.70879121,4249432
45,5500,15.49450549,4250632
45,6000,15.28021978,4251832
4,6500,15.06593407,4253032
54,7000,14.85164835,4254232
54,7500,14.63736264,4255432
3,8000,14.42307692,4256632
43,8500,14.20879121,4257832
3,9000,17,4259032
42,3000,18,4260232
23,2000,19,4261432
32,4000,20,4262632
45,4000,21.43113553,4263832
56,3000,22.6670853,4265032
57,2000,23.90303506,4266232
38,4000,25.13898482,4267432
23,4000,26.37493459,4268632
23,4500,27.61088435,4269832
45,5000,28.84683412,4271032
3,5500,30.08278388,4272232
23,6000,31.31873365,4273432
34,6500,20,4274632
34,7000,23,4275832
45,7500,23,4277032
45,8000,25,4278232
4,8500,25,4279432
54,9000,15,4280632
54,3000,25,4281832
3,2000,25,4283032
43,4000,28,4284232
3,4000,14,4285432
42,4500,24,4286632
23,5000,19,4287832
32,5500,19,4289032
45,6000,20.42307692,4290232
56,6500,20.20879121,4291432
57,7000,19.99450549,4292632
38,7500,19.78021978,4293832
23,8000,19.56593407,4295032
23,8500,19.35164835,4296232
45,9000,19.13736264,4297432
3,3000,18.92307692,4298632
23,2000,18.70879121,4299832
34,4000,18.49450549,4301032
34,4000,18.28021978,4302232
45,4500,18.06593407,4303432
45,5000,17.85164835,4304632
4,5500,17.63736264,4305832
54,6000,17.42307692,4307032
54,6500,17.20879121,4308232
3,7000,16.99450549,4309432
43,7500,16.78021978,4310632
3,8000,16.56593407,4311832
42,8500,16.35164835,4313032
23,9000,16.13736264,4314232
32,3000,15.92307692,4315432
45,2000,15.70879121,4316632
56,4000,15.49450549,4317832
57,4000,15.28021978,4319032
38,4500,15.06593407,4320232
23,5000,14.85164835,4321432
23,5500,14.63736264,4322632
45,6000,14.42307692,4323832
3,6500,14.20879121,4325032
23,7000,17,4326232
34,7500,18,4327432
34,8000,19,4328632
45,8500,20,4329832
45,9000,21.43113553,4331032
4,3000,22.6670853,4332232
54,2000,23.90303506,4333432
54,4000,25.13898482,4334632
3,4000,26.37493459,4335832
43,4500,27.61088435,4337032
3,5000,28.84683412,4338232
42,5500,30.08278388,4339432
23,6000,31.31873365,4340632
32,6500,20,4341832
45,7000,23,4343032
56,7500,23,4344232
57,8000,25,4345432
38,8500,25,4346632
23,9000,15,4347832
23,3000,25,4349032
45,2000,25,4350232
3,4000,28,4351432
23,4000,14,4352632
34,4500,24,4353832
34,5000,19,4355032
45,5500,19,4356232
45,6000,20.42307692,4357432
4,6500,20.20879121,4358632
54,7000,19.99450549,4359832
54,7500,19.78021978,4361032
3,8000,19.56593407,4362232
43,8500,19.35164835,4363432
3,9000,19.13736264,4364632
42,3000,18.92307692,4365832
23,2000,18.70879121,4367032
32,4000,18.49450549,4368232
45,4000,18.28021978,4369432
56,3000,18.06593407,4370632
57,2000,17.85164835,4371832
38,4000,17.63736264,4373032
23,4000,17.42307692,4374232
23,4500,17.20879121,4375432
45,5000,16.99450549,4376632
3,5500,16.78021978,4377832
23,6000,16.56593407,4379032
34,6500,16.35164835,4380232
34,7000,16.13736264,4381432
45,7500,15.92307692,4382632
45,8000,15.70879121,4383832
4,8500,15.49450549,4385032
54,9000,15.28021978,4386232
54,3000,15.06593407,4387432
3,2000,14.85164835,4388632
43,4000,14.63736264,4389832
3,4000,14.42307692,4391032
42,4500,14.20879121,4392232
23,5000,17,4393432
32,5500,18,4394632
45,6000,19,4395832
56,6500,20,4397032
57,7000,21.43113553,4398232
38,7500,22.6670853,4399432
23,8000,23.90303506,4400632
23,8500,25.13898482,4401832
45,9000,26.37493459,4403032
3,3000,27.61088435,4404232
23,2000,28.84683412,4405432
34,4000,30.08278388,4406632
34,4000,31.31873365,4407832
45,4500,20,4409032
45,5000,23,4410232
4,5500,23,4411432
54,6000,25,4412632
54,6500,25,4413832
3,7000,15,4415032
43,7500,25,4416232
3,8000,25,4417432
42,8500,28,4418632
23,9000,14,4419832
32,3000,24,4421032
45,2000,19,4422232
56,4000,19,4423432
57,4000,20.42307692,4424632
38,4500,20.20879121,4425832
23,5000,19.99450549,4427032
23,5500,19.78021978,4428232
45,6000,19.56593407,4429432
3,6500,19.35164835,4430632
23,7000,19.13736264,4431832
34,7500,18.92307692,4433032
34,8000,18.70879121,4434232
45,8500,18.49450549,4435432
45,9000,18.28021978,4436632
4,3000,18.06593407,4437832
54,2000,17.85164835,4439032
54,4000,17.63736264,4440232
3,4000,17.42307692,4441432
43,4500,17.20879121,4442632
3,5000,16.99450549,4443832
42,5500,16.78021978,4445032
23,6000,16.56593407,4446232
32,6500,16.35164835,4447432
45,7000,16.13736264,4448632
56,7500,15.92307692,4449832
57,8000,15.70879121,4451032
38,8500,15.49450549,4452232
23,9000,15.28021978,4453432
23,3000,15.06593407,4454632
45,2000,14.85164835,4455832
3,4000,14.63736264,4457032
23,4000,14.42307692,4458232
34,4500,14.20879121,4459432
34,5000,17,4460632
45,5500,18,4461832
45,6000,19,4463032
4,6500,20,4464232
54,7000,21.43113553,4465432
54,7500,22.6670853,4466632
3,8000,23.90303506,4467832
43,8500,25.13898482,4469032
3,9000,26.37493459,4470232
42,3000,27.61088435,4471432
23,2000,28.84683412,4472632
32,4000,30.08278388,4473832
45,4000,31.31873365,4475032
56,3000,20,4476232
57,2000,23,4477432
38,4000,23,4478632
23,4000,25,4479832
23,4500,25,4481032
45,5000,15,4482232
3,5500,25,4483432
23,6000,25,4484632
34,6500,28,4485832
34,7000,14,4487032
45,7500,24,4488232
45,8000,19,4489432
4,8500,19,4490632
54,9000,20.42307692,4491832
54,3000,20.20879121,4493032
3,2000,19.99450549,4494232
43,4000,19.78021978,4495432
3,4000,19.56593407,4496632
42,4500,19.35164835,4497832
23,5000,19.13736264,4499032
32,5500,18.92307692,4500232
45,6000,18.70879121,4501432
56,6500,18.49450549,4502632
57,7000,18.28021978,4503832
38,7500,18.06593407,4505032
23,8000,17.85164835,4506232
23,8500,17.63736264,4507432
45,9000,17.42307692,4508632
3,3000,17.20879121,4509832
23,2000,16.99450549,4511032
34,4000,16.78021978,4512232
34,4000,16.56593407,4513432
45,4500,16.35164835,4514632
45,5000,16.13736264,4515832
4,5500,15.92307692,4517032
54,6000,15.70879121,4518232
54,6500,15.49450549,4519432
3,7000,15.28021978,4520632
43,7500,15.06593407,4521832
3,8000,14.85164835,4523032
42,8500,14.63736264,4524232
23,9000,14.42307692,4525432
32,3000,14.20879121,4526632
45,2000,17,4527832
56,4000,18,4529032
57,4000,19,4530232
38,4500,20,4531432
23,5000,21.43113553,4532632
23,5500,22.6670853,4533832
45,6000,23.90303506,4535032
3,6500,25.13898482,4536232
23,7000,26.37493459,4537432
34,7500,27.61088435,4538632
34,8000,28.84683412,4539832
45,8500,30.08278388,4541032
45,9000,31.31873365,4542232
4,3000,20,4543432
54,2000,23,4544632
54,4000,23,4545832
3,4000,25,4547032
43,4500,25,4548232
3,5000,15,4549432
42,5500,25,4550632
23,6000,25,4551832
32,6500,28,4553032
45,7000,14,4554232
56,7500,24,4555432
57,8000,19,4556632
38,8500,19,4557832
23,9000,20.42307692,4559032
23,3000,20.20879121,4560232
45,2000,19.99450549,4561432
3,4000,19.78021978,4562632
23,4000,19.56593407,4563832
34,4500,19.35164835,4565032
34,5000,19.13736264,4566232
45,5500,18.92307692,4567432
45,6000,18.70879121,4568632
4,6500,18.49450549,4569832
54,7000,18.28021978,4571032
54,7500,18.06593407,4572232
3,8000,17.85164835,4573432
43,8500,17.63736264,4574632
3,9000,17.42307692,4575832
42,3000,17.20879121,4577032
23,2000,16.99450549,4578232
32,4000,16.78021978,4579432
45,4000,16.56593407,4580632
56,3000,16.35164835,4581832
57,2000,16.13736264,4583032
38,4000,15.92307692,4584232
23,4000,15.70879121,4585432
23,4500,15.49450549,4586632
45,5000,15.28021978,4587832
3,5500,15.06593407,4589032
23,6000,14.85164835,4590232
34,6500,14.63736264,4591432
34,7000,14.42307692,4592632
45,7500,14.20879121,4593832
45,8000,17,4595032
4,8500,18,4596232
54,9000,19,4597432
54,3000,20,4598632
3,2000,21.43113553,4599832
43,4000,22.6670853,4601032
3,4000,23.90303506,4602232
42,4500,25.13898482,4603432
23,5000,26.37493459,4604632
32,5500,27.61088435,4605832
45,6000,28.84683412,4607032
56,6500,30.08278388,4608232
57,7000,31.31873365,4609432
38,7500,20,4610632
23,8000,23,4611832
23,8500,23,4613032
45,9000,25,4614232
3,3000,25,4615432
23,2000,15,4616632
34,4000,25,4617832
34,4000,25,4619032
45,4500,28,4620232
45,5000,14,4621432
4,5500,24,4622632
54,6000,19,4623832
54,6500,19,4625032
3,7000,20.42307692,4626232
43,7500,20.20879121,4627432
3,8000,19.99450549,4628632
42,8500,19.78021978,4629832
23,9000,19.56593407,4631032
32,3000,19.35164835,4632232
45,2000,19.13736264,4633432
56,4000,18.92307692,4634632
57,4000,18.70879121,4635832
38,4500,18.49450549,4637032
23,5000,18.28021978,4638232
23,5500,18.06593407,4639432
45,6000,17.85164835,4640632
3,6500,17.63736264,4641832
23,7000,17.42307692,4643032
34,7500,17.20879121,4644232
34,8000,16.99450549,4645432
45,8500,16.78021978,4646632
45,9000,16.56593407,4647832
4,3000,16.35164835,4649032
54,2000,16.13736264,4650232
54,4000,15.92307692,4651432
3,4000,15.70879121,4652632
43,4500,15.49450549,4653832
3,5000,15.28021978,4655032
42,5500,15.06593407,4656232
23,6000,14.85164835,4657432
32,6500,14.63736264,4658632
45,7000,14.42307692,4659832
56,7500,14.20879121,4661032
57,8000,17,4662232
38,8500,18,4663432
23,9000,19,4664632
23,3000,20,4665832
45,2000,21.43113553,4667032
3,4000,22.6670853,4668232
23,4000,23.90303506,4669432
34,4500,25.13898482,4670632
34,5000,26.37493459,4671832
45,5500,27.61088435,4673032
45,6000,28.84683412,4674232
4,6500,30.08278388,4675432
54,7000,31.31873365,4676632
54,7500,20,4677832
3,8000,23,4679032
43,8500,23,4680232
3,9000,25,4681432
42,3000,25,4682632
23,2000,15,4683832
32,4000,25,4685032
45,4000,25,4686232
56,3000,28,4687432
57,2000,14,4688632
38,4000,24,4689832
23,4000,19,4691032
23,4500,19,4692232
45,5000,20.42307692,4693432
3,5500,20.20879121,4694632
23,6000,19.99450549,4695832
34,6500,19.78021978,4697032
34,7000,19.56593407,4698232
45,7500,19.35164835,4699432
45,8000,19.13736264,4700632
4,8500,18.92307692,4701832
54,9000,18.70879121,4703032
54,3000,18.49450549,4704232
3,2000,18.28021978,4705432
43,4000,18.06593407,4706632
3,4000,17.85164835,4707832
42,4500,17.63736264,4709032
23,5000,17.42307692,4710232
32,5500,17.20879121,4711432
45,6000,16.99450549,4712632
56,6500,16.78021978,4713832
57,7000,16.56593407,4715032
38,7500,16.35164835,4716232
23,8000,16.13736264,4717432
23,8500,15.92307692,4718632
45,9000,15.70879121,4719832
3,3000,15.49450549,4721032
23,2000,15.28021978,4722232
34,4000,15.06593407,4723432
34,4000,14.85164835,4724632
45,4500,14.63736264,4725832
45,5000,14.42307692,4727032
4,5500,14.20879121,4728232
54,6000,17,4729432
54,6500,18,4730632
3,7000,19,4731832
43,7500,20,4733032
3,8000,21.43113553,4734232
42,8500,22.6670853,4735432
23,9000,23.90303506,4736632
32,3000,25.13898482,4737832
45,2000,26.37493459,4739032
56,4000,27.61088435,4740232
57,4000,28.84683412,4741432
38,4500,30.08278388,4742632
23,5000,31.31873365,4743832
23,5500,20,4745032
45,6000,23,4746232
3,6500,23,4747432
23,7000,25,4748632
34,7500,25,4749832
34,8000,15,4751032
45,8500,25,4752232
45,9000,25,4753432
4,3000,28,4754632
54,2000,14,4755832
54,4000,24,4757032
3,4000,19,4758232
43,4500,19,4759432
3,5000,20.42307692,4760632
42,5500,20.20879121,4761832
23,6000,19.99450549,4763032
32,6500,19.78021978,4764232
45,7000,19.56593407,4765432
56,7500,19.35164835,4766632
57,8000,19.13736264,4767832
38,8500,18.92307692,4769032
23,9000,18.70879121,4770232
23,3000,18.49450549,4771432
45,2000,18.28021978,4772632
3,4000,18.06593407,4773832
23,4000,17.85164835,4775032
34,4500,17.63736264,4776232
34,5000,17.42307692,4777432
45,5500,17.20879121,4778632
45,6000,16.99450549,4779832
4,6500,16.78021978,4781032
54,7000,16.56593407,4782232
54,7500,16.35164835,4783432
3,8000,16.13736264,4784632
43,8500,15.92307692,4785832
3,9000,15.70879121,4787032
42,3000,15.49450549,4788232
23,2000,15.28021978,4789432
32,4000,15.06593407,4790632
45,4000,14.85164835,4791832
56,3000,14.63736264,4793032
57,2000,14.42307692,4794232
38,4000,14.20879121,4795432
23,4000,17,4796632
23,4500,18,4797832
45,5000,19,4799032
3,5500,20,4800232
23,6000,21.43113553,4801432
34,6500,22.6670853,4802632
34,7000,23.90303506,4803832
45,7500,25.13898482,4805032
45,8000,26.37493459,4806232
4,8500,27.61088435,4807432
54,9000,28.84683412,4808632
54,3000,30.08278388,4809832
3,2000,31.31873365,4811032
43,4000,20,4812232
3,4000,23,4813432
42,4500,23,4814632
23,5000,25,4815832
32,5500,25,4817032
45,6000,15,4818232
56,6500,25,4819432
57,7000,25,4820632
38,7500,28,4821832
23,8000,14,4823032
23,8500,24,4824232
45,9000,19,4825432
3,3000,19,4826632
23,2000,20.42307692,4827832
34,4000,20.20879121,4829032
34,4000,19.99450549,4830232
45,4500,19.78021978,4831432
45,5000,19.56593407,4832632
4,5500,19.35164835,4833832
54,6000,19.13736264,4835032
54,6500,18.92307692,4836232
3,7000,18.70879121,4837432
43,7500,18.49450549,4838632
3,8000,18.28021978,4839832
42,8500,18.06593407,4841032
23,9000,17.85164835,4842232
32,3000,17.63736264,4843432
45,2000,17.42307692,4844632
56,4000,17.20879121,4845832
57,4000,16.99450549,4847032
38,4500,16.78021978,4848232
23,5000,16.56593407,4849432
23,5500,16.35164835,4850632
45,6000,16.13736264,4851832
3,6500,15.92307692,4853032
23,7000,15.70879121,4854232
34,7500,15.49450549,4855432
34,8000,15.28021978,4856632
45,8500,15.06593407,4857832
45,9000,14.85164835,4859032
4,3000,14.63736264,4860232
54,2000,14.42307692,4861432
54,4000,14.20879121,4862632
3,4000,17,4863832
43,4500,18,4865032
3,5000,19,4866232
42,5500,20,4867432
23,6000,21.43113553,4868632
32,6500,22.6670853,4869832
45,7000,23.90303506,4871032
56,7500,25.13898482,4872232
57,8000,26.37493459,4873432
38,8500,27.61088435,4874632
23,9000,28.84683412,4875832
23,3000,30.08278388,4877032
45,2000,31.31873365,4878232
3,4000,20,4879432
23,4000,23,4880632
34,4500,23,4881832
34,5000,25,4883032
45,5500,25,4884232
45,6000,15,4885432
4,6500,25,4886632
54,7000,25,4887832
54,7500,28,4889032
3,8000,14,4890232
43,8500,24,4891432
3,9000,19,4892632
42,3000,19,4893832
23,2000,20.42307692,4895032
32,4000,20.20879121,4896232
45,4000,19.99450549,4897432
56,3000,19.78021978,4898632
57,2000,19.56593407,4899832
38,4000,19.35164835,4901032
23,4000,19.13736264,4902232
23,4500,18.92307692,4903432
45,5000,18.70879121,4904632
3,5500,18.49450549,4905832
23,6000,18.28021978,4907032
34,6500,18.06593407,4908232
34,7000,17.85164835,4909432
45,7500,17.63736264,4910632
45,8000,17.42307692,4911832
4,8500,17.20879121,4913032
54,9000,16.99450549,4914232
54,3000,16.78021978,4915432
3,2000,16.56593407,4916632
43,4000,16.35164835,4917832
3,4000,16.13736264,4919032
42,4500,15.92307692,4920232
23,5000,15.70879121,4921432
32,5500,15.49450549,4922632
45,6000,15.28021978,4923832
56,6500,15.06593407,4925032
57,7000,14.85164835,4926232
38,7500,14.63736264,4927432
23,8000,14.42307692,4928632
23,8500,14.20879121,4929832
45,9000,17,4931032
3,3000,18,4932232
23,2000,19,4933432
34,4000,20,4934632
34,4000,21.43113553,4935832
45,4500,22.6670853,4937032
45,5000,23.90303506,4938232
4,5500,25.13898482,4939432
54,6000,26.37493459,4940632
54,6500,27.61088435,4941832
3,7000,28.84683412,4943032
43,7500,30.08278388,4944232
3,8000,31.31873365,4945432
42,8500,20,4946632
23,9000,23,4947832
32,3000,23,4949032
45,2000,25,4950232
56,4000,25,4951432
57,4000,15,4952632
38,4500,25,4953832
23,5000,25,4955032
23,5500,28,4956232
45,6000,14,4957432
3,6500,24,4958632
23,7000,19,4959832
34,7500,19,4961032
34,8000,20.42307692,4962232
45,8500,20.20879121,4963432
45,9000,19.99450549,4964632
4,3000,19.78021978,4965832
54,2000,19.56593407,4967032
54,4000,19.35164835,4968232
3,4000,19.13736264,4969432
43,4500,18.92307692,4970632
3,5000,18.70879121,4971832
42,5500,18.49450549,4973032
23,6000,18.28021978,4974232
32,6500,18.06593407,4975432
