timestamp,speed,rpm,calculatedEngineload
1462539490937,43,4000,18.06593407
1462539490997,3,4000,17.85164835
1462539491057,42,4500,17.63736264
1462539491117,23,5000,17.42307692
1462539491177,32,5500,17.20879121
1462539491237,45,6000,16.99450549
1462539491297,56,6500,16.78021978
1462539491357,57,7000,16.56593407
1462539491417,38,7500,16.35164835
1462539491477,23,8000,16.13736264
1462539491537,23,8500,15.92307692
1462539491597,45,9000,15.70879121
1462539491657,3,3000,15.49450549
1462539491717,23,2000,15.28021978
1462539491777,34,4000,15.06593407
1462539491837,34,4000,14.85164835
1462539491897,45,4500,14.63736264
1462539491957,45,5000,14.42307692
1462539492017,4,5500,14.20879121
1462539492077,54,6000,17
1462539492137,54,6500,18
1462539492197,3,7000,19
1462539492257,43,7500,20
1462539492317,3,8000,21.43113553
1462539492377,42,8500,22.6670853
1462539492437,23,9000,23.90303506
1462539492497,32,3000,25.13898482
1462539492557,45,2000,26.37493459
1462539492617,56,4000,27.61088435
1462539492677,57,4000,28.84683412
1462539492737,38,4500,30.08278388
1462539492797,23,5000,31.31873365
1462539492857,23,5500,20
1462539492917,45,6000,23
1462539492977,3,6500,23
1462539493037,23,7000,25
1462539493097,34,7500,25
1462539493157,34,8000,15
1462539493217,45,8500,25
1462539493277,45,9000,25
1462539493337,4,3000,28
1462539493397,54,2000,14
1462539493457,54,4000,24
1462539493517,3,4000,19
1462539493577,43,4500,19
1462539493637,3,5000,20.42307692
1462539493697,42,5500,20.20879121
1462539493757,23,6000,19.99450549
1462539493817,32,6500,19.78021978
1462539493877,45,7000,19.56593407
1462539493937,56,7500,19.35164835
1462539493997,57,8000,19.13736264
1462539494057,38,8500,18.92307692
1462539494117,23,9000,18.70879121
1462539494177,23,3000,18.49450549
1462539494237,45,2000,18.28021978
1462539494297,3,4000,18.06593407
1462539494357,23,4000,17.85164835
1462539494417,34,4500,17.63736264
1462539494477,34,5000,17.42307692
1462539494537,45,5500,17.20879121
1462539494597,45,6000,16.99450549
1462539494657,4,6500,16.78021978
1462539494717,54,7000,16.56593407
1462539494777,54,7500,16.35164835
1462539494837,3,8000,16.13736264
1462539494897,43,8500,15.92307692
1462539494957,3,9000,15.70879121
1462539495017,42,3000,15.49450549
1462539495077,23,2000,15.28021978
1462539495137,32,4000,15.06593407
1462539495197,45,4000,14.85164835
1462539495257,56,3000,14.63736264
1462539495317,57,2000,14.42307692
1462539495377,38,4000,14.20879121
1462539495437,23,4000,17
1462539495497,23,4500,18
1462539495557,45,5000,19
1462539495617,3,5500,20
1462539495677,23,6000,21.43113553
1462539495737,34,6500,22.6670853
1462539495797,34,7000,23.90303506
1462539495857,45,7500,25.13898482
1462539495917,45,8000,26.37493459
1462539495977,4,8500,27.61088435
1462539496037,54,9000,28.84683412
1462539496097,54,3000,30.08278388
1462539496157,3,2000,31.31873365
1462539496217,43,4000,20
1462539496277,3,4000,23
1462539496337,42,4500,23
1462539496397,23,5000,25
1462539496457,32,5500,25
1462539496517,45,6000,15
1462539496577,56,6500,25
1462539496637,57,7000,25
1462539496697,38,7500,28
1462539496757,23,8000,14
1462539496817,23,8500,24
1462539496877,45,9000,19
1462539496937,3,3000,19
1462539496997,23,2000,20.42307692
1462539497057,34,4000,20.20879121
1462539497117,34,4000,19.99450549
1462539497177,45,4500,19.78021978
1462539497237,45,5000,19.56593407
1462539497297,4,5500,19.35164835
1462539497357,54,6000,19.13736264
1462539497417,54,6500,18.92307692
1462539497477,3,7000,18.70879121
1462539497537,43,7500,18.49450549
1462539497597,3,8000,18.28021978
1462539497657,42,8500,18.06593407
1462539497717,23,9000,17.85164835
1462539497777,32,3000,17.63736264
1462539497837,45,2000,17.42307692
1462539497897,56,4000,17.20879121
1462539497957,57,4000,16.99450549
1462539498017,38,4500,16.78021978
1462539498077,23,5000,16.56593407
1462539498137,23,5500,16.35164835
1462539498197,45,6000,16.13736264
1462539498257,3,6500,15.92307692
1462539498317,23,7000,15.70879121
1462539498377,34,7500,15.49450549
1462539498437,34,8000,15.28021978
1462539498497,45,8500,15.06593407
1462539498557,45,9000,14.85164835
1462539498617,4,3000,14.63736264
1462539498677,54,2000,14.42307692
1462539498737,54,4000,14.20879121
1462539498797,3,4000,17
1462539498857,43,4500,18
1462539498917,3,5000,19
1462539498977,42,5500,20
1462539499037,23,6000,21.43113553
1462539499097,32,6500,22.6670853
1462539499157,45,7000,23.90303506
1462539499217,56,7500,25.13898482
1462539499277,57,8000,26.37493459
1462539499337,38,8500,27.61088435
1462539499397,23,9000,28.84683412
1462539499457,23,3000,30.08278388
1462539499517,45,2000,31.31873365
1462539499577,3,4000,20
1462539499637,23,4000,23
1462539499697,34,4500,23
1462539499757,34,5000,25
1462539499817,45,5500,25
1462539499877,45,6000,15
1462539499937,4,6500,25
1462539499997,54,7000,25
1462539500057,54,7500,28
1462539500117,3,8000,14
1462539500177,43,8500,24
1462539500237,3,9000,19
1462539500297,42,3000,19
1462539500357,23,2000,20.42307692
1462539500417,32,4000,20.20879121
1462539500477,45,4000,19.99450549
1462539500537,56,3000,19.78021978
1462539500597,57,2000,19.56593407
1462539500657,38,4000,19.35164835
1462539500717,23,4000,19.13736264
1462539500777,23,4500,18.92307692
1462539500837,45,5000,18.70879121
1462539500897,3,5500,18.49450549
1462539500957,23,6000,18.28021978
1462539501017,34,6500,18.06593407
1462539501077,34,7000,17.85164835
1462539501137,45,7500,17.63736264
1462539501197,45,8000,17.42307692
1462539501257,4,8500,17.20879121
1462539501317,54,9000,16.99450549
1462539501377,54,3000,16.78021978
1462539501437,3,2000,16.56593407
1462539501497,43,4000,16.35164835
1462539501557,3,4000,16.13736264
1462539501617,42,4500,15.92307692
1462539501677,23,5000,15.70879121
1462539501737,32,5500,15.49450549
1462539501797,45,6000,15.28021978
1462539501857,56,6500,15.06593407
1462539501917,57,7000,14.85164835
1462539501977,38,7500,14.63736264
1462539502037,23,8000,14.42307692
1462539502097,23,8500,14.20879121
1462539502157,45,9000,17
1462539502217,3,3000,18
1462539502277,23,2000,19
1462539502337,34,4000,20
1462539502397,34,4000,21.43113553
1462539502457,45,4500,22.6670853
1462539502517,45,5000,23.90303506
1462539502577,4,5500,25.13898482
1462539502637,54,6000,26.37493459
1462539502697,54,6500,27.61088435
1462539502757,3,7000,28.84683412
1462539502817,43,7500,30.08278388
1462539502877,3,8000,31.31873365
1462539502937,42,8500,20
1462539502997,23,9000,23
1462539503057,32,3000,23
1462539503117,45,2000,25
1462539503177,56,4000,25
1462539503237,57,4000,15
1462539503297,38,4500,25
1462539503357,23,5000,25
1462539503417,23,5500,28
1462539503477,45,6000,14
1462539503537,3,6500,24
1462539503597,23,7000,19
1462539503657,34,7500,19
1462539503717,34,8000,20.42307692
1462539503777,45,8500,20.20879121
1462539503837,45,9000,19.99450549
1462539503897,4,3000,19.78021978
1462539503957,54,2000,19.56593407
1462539504017,54,4000,19.35164835
1462539504077,3,4000,19.13736264
1462539504137,43,4500,18.92307692
1462539504197,3,5000,18.70879121
1462539504257,42,5500,18.49450549
1462539504317,23,6000,18.28021978
1462539504377,32,6500,18.06593407
1462539504437,45,7000,17.85164835
1462539504497,56,7500,17.63736264
1462539504557,57,8000,17.42307692
1462539504617,38,8500,17.20879121
1462539504677,23,9000,16.99450549
1462539504737,23,3000,16.78021978
1462539504797,45,2000,16.56593407
1462539504857,3,4000,16.35164835
1462539504917,23,4000,16.13736264
1462539504977,34,4500,15.92307692
1462539505037,34,5000,15.70879121
1462539505097,45,5500,15.49450549
1462539505157,45,6000,15.28021978
1462539505217,4,6500,15.06593407
1462539505277,54,7000,14.85164835
1462539505337,54,7500,14.63736264
1462539505397,3,8000,14.42307692
1462539505457,43,8500,14.20879121
1462539505517,3,9000,17
1462539505577,42,3000,18
1462539505637,23,2000,19
1462539505697,32,4000,20
1462539505757,45,4000,21.43113553
1462539505817,56,3000,22.6670853
1462539505877,57,2000,23.90303506
1462539505937,38,4000,25.13898482
1462539505997,23,4000,26.37493459
1462539506057,23,4500,27.61088435
1462539506117,45,5000,28.84683412
1462539506177,3,5500,30.08278388
1462539506237,23,6000,31.31873365
1462539506297,34,6500,20
1462539506357,34,7000,23
1462539506417,45,7500,23
1462539506477,45,8000,25
1462539506537,4,8500,25
1462539506597,54,9000,15
1462539506657,54,3000,25
1462539506717,3,2000,25
1462539506777,43,4000,28
1462539506837,3,4000,14
1462539506897,42,4500,24
1462539506957,23,5000,19
1462539507017,32,5500,19
1462539507077,45,6000,20.42307692
1462539507137,56,6500,20.20879121
1462539507197,57,7000,19.99450549
1462539507257,38,7500,19.78021978
1462539507317,23,8000,19.56593407
1462539507377,23,8500,19.35164835
1462539507437,45,9000,19.13736264
1462539507497,3,3000,18.92307692
1462539507557,23,2000,18.70879121
1462539507617,34,4000,18.49450549
1462539507677,34,4000,18.28021978
1462539507737,45,4500,18.06593407
1462539507797,45,5000,17.85164835
1462539507857,4,5500,17.63736264
1462539507917,54,6000,17.42307692
1462539507977,54,6500,17.20879121
1462539508037,3,7000,16.99450549
1462539508097,43,7500,16.78021978
1462539508157,3,8000,16.56593407
1462539508217,42,8500,16.35164835
1462539508277,23,9000,16.13736264
1462539508337,32,3000,15.92307692
1462539508397,45,2000,15.70879121
1462539508457,56,4000,15.49450549
1462539508517,57,4000,15.28021978
1462539508577,38,4500,15.06593407
1462539508637,23,5000,14.85164835
1462539508697,23,5500,14.63736264
1462539508757,45,6000,14.42307692
1462539508817,3,6500,14.20879121
1462539508877,23,7000,17
1462539508937,34,7500,18
1462539508997,34,8000,19
1462539509057,45,8500,20
1462539509117,45,9000,21.43113553
1462539509177,4,3000,22.6670853
1462539509237,54,2000,23.90303506
1462539509297,54,4000,25.13898482
1462539509357,3,4000,26.37493459
1462539509417,43,4500,27.61088435
1462539509477,3,5000,28.84683412
1462539509537,42,5500,30.08278388
1462539509597,23,6000,31.31873365
1462539509657,32,6500,20
1462539509717,45,7000,23
1462539509777,56,7500,23
1462539509837,57,8000,25
1462539509897,38,8500,25
1462539509957,23,9000,15
1462539510017,23,3000,25
1462539510077,45,2000,25
1462539510137,3,4000,28
1462539510197,23,4000,14
1462539510257,34,4500,24
1462539510317,34,5000,19
1462539510377,45,5500,19
1462539510437,45,6000,20.42307692
1462539510497,4,6500,20.20879121
1462539510557,54,7000,19.99450549
1462539510617,54,7500,19.78021978
1462539510677,3,8000,19.56593407
1462539510737,43,8500,19.35164835
1462539510797,3,9000,19.13736264
1462539510857,42,3000,18.92307692
1462539510917,23,2000,18.70879121
1462539510977,32,4000,18.49450549
1462539511037,45,4000,18.28021978
1462539511097,56,3000,18.06593407
1462539511157,57,2000,17.85164835
1462539511217,38,4000,17.63736264
1462539511277,23,4000,17.42307692
1462539511337,23,4500,17.20879121
1462539511397,45,5000,16.99450549
1462539511457,3,5500,16.78021978
1462539511517,23,6000,16.56593407
1462539511577,34,6500,16.35164835
1462539511637,34,7000,16.13736264
1462539511697,45,7500,15.92307692
1462539511757,45,8000,15.70879121
1462539511817,4,8500,15.49450549
1462539511877,54,9000,15.28021978
1462539511937,54,3000,15.06593407
1462539511997,3,2000,14.85164835
1462539512057,43,4000,14.63736264
1462539512117,3,4000,14.42307692
1462539512177,42,4500,14.20879121
1462539512237,23,5000,17
1462539512297,32,5500,18
1462539512357,45,6000,19
1462539512417,56,6500,20
1462539512477,57,7000,21.43113553
1462539512537,38,7500,22.6670853
1462539512597,23,8000,23.90303506
1462539512657,23,8500,25.13898482
1462539512717,45,9000,26.37493459
1462539512777,3,3000,27.61088435
1462539512837,23,2000,28.84683412
1462539512897,34,4000,30.08278388
1462539512957,34,4000,31.31873365
1462539513017,45,4500,20
1462539513077,45,5000,23
1462539513137,4,5500,23
1462539513197,54,6000,25
1462539513257,54,6500,25
1462539513317,3,7000,15
1462539513377,43,7500,25
1462539513437,3,8000,25
1462539513497,42,8500,28
1462539513557,23,9000,14
1462539513617,32,3000,24
1462539513677,45,2000,19
1462539513737,56,4000,19
1462539513797,57,4000,20.42307692
1462539513857,38,4500,20.20879121
1462539513917,23,5000,19.99450549
1462539513977,23,5500,19.78021978
1462539514037,45,6000,19.56593407
1462539514097,3,6500,19.35164835
1462539514157,23,7000,19.13736264
1462539514217,34,7500,18.92307692
1462539514277,34,8000,18.70879121
1462539514337,45,8500,18.49450549
1462539514397,45,9000,18.28021978
1462539514457,4,3000,18.06593407
1462539514517,54,2000,17.85164835
1462539514577,54,4000,17.63736264
1462539514637,3,4000,17.42307692
1462539514697,43,4500,17.20879121
1462539514757,3,5000,16.99450549
1462539514817,42,5500,16.78021978
1462539514877,23,6000,16.56593407
1462539514937,32,6500,16.35164835
1462539514997,45,7000,16.13736264
1462539515057,56,7500,15.92307692
1462539515117,57,8000,15.70879121
1462539515177,38,8500,15.49450549
1462539515237,23,9000,15.28021978
1462539515297,23,3000,15.06593407
1462539515357,45,2000,14.85164835
1462539515417,3,4000,14.63736264
1462539515477,23,4000,14.42307692
1462539515537,34,4500,14.20879121
1462539515597,34,5000,17
1462539515657,45,5500,18
1462539515717,45,6000,19
1462539515777,4,6500,20
1462539515837,54,7000,21.43113553
1462539515897,54,7500,22.6670853
1462539515957,3,8000,23.90303506
1462539516017,43,8500,25.13898482
1462539516077,3,9000,26.37493459
1462539516137,42,3000,27.61088435
1462539516197,23,2000,28.84683412
1462539516257,32,4000,30.08278388
1462539516317,45,4000,31.31873365
1462539516377,56,3000,20
1462539516437,57,2000,23
1462539516497,38,4000,23
1462539516557,23,4000,25
1462539516617,23,4500,25
1462539516677,45,5000,15
1462539516737,3,5500,25
1462539516797,23,6000,25
1462539516857,34,6500,28
1462539516917,34,7000,14
1462539516977,45,7500,24
1462539517037,45,8000,19
1462539517097,4,8500,19
1462539517157,54,9000,20.42307692
1462539517217,54,3000,20.20879121
1462539517277,3,2000,19.99450549
1462539517337,43,4000,19.78021978
1462539517397,3,4000,19.56593407
1462539517457,42,4500,19.35164835
1462539517517,23,5000,19.13736264
1462539517577,32,5500,18.92307692
1462539517637,45,6000,18.70879121
1462539517697,56,6500,18.49450549
1462539517757,57,7000,18.28021978
1462539517817,38,7500,18.06593407
1462539517877,23,8000,17.85164835
1462539517937,23,8500,17.63736264
1462539517997,45,9000,17.42307692
1462539518057,3,3000,17.20879121
1462539518117,23,2000,16.99450549
1462539518177,34,4000,16.78021978
1462539518237,34,4000,16.56593407
1462539518297,45,4500,16.35164835
1462539518357,45,5000,16.13736264
1462539518417,4,5500,15.92307692
1462539518477,54,6000,15.70879121
1462539518537,54,6500,15.49450549
1462539518597,3,7000,15.28021978
1462539518657,43,7500,15.06593407
1462539518717,3,8000,14.85164835
1462539518777,42,8500,14.63736264
1462539518837,23,9000,14.42307692
1462539518897,32,3000,14.20879121
1462539518957,45,2000,17
1462539519017,56,4000,18
1462539519077,57,4000,19
1462539519137,38,4500,20
1462539519197,23,5000,21.43113553
1462539519257,23,5500,22.6670853
1462539519317,45,6000,23.90303506
1462539519377,3,6500,25.13898482
1462539519437,23,7000,26.37493459
1462539519497,34,7500,27.61088435
1462539519557,34,8000,28.84683412
1462539519617,45,8500,30.08278388
1462539519677,45,9000,31.31873365
1462539519737,4,3000,20
1462539519797,54,2000,23
1462539519857,54,4000,23
1462539519917,3,4000,25
1462539519977,43,4500,25
1462539520037,3,5000,15
1462539520097,42,5500,25
1462539520157,23,6000,25
1462539520217,32,6500,28
1462539520277,45,7000,14
1462539520337,56,7500,24
1462539520397,57,8000,19
1462539520457,38,8500,19
1462539520517,23,9000,20.42307692
1462539520577,23,3000,20.20879121
1462539520637,45,2000,19.99450549
1462539520697,3,4000,19.78021978
1462539520757,23,4000,19.56593407
1462539520817,34,4500,19.35164835
1462539520877,34,5000,19.13736264
1462539520937,45,5500,18.92307692
1462539520997,45,6000,18.70879121
1462539521057,4,6500,18.49450549
1462539521117,54,7000,18.28021978
1462539521177,54,7500,18.06593407
1462539521237,3,8000,17.85164835
1462539521297,43,8500,17.63736264
1462539521357,3,9000,17.42307692
1462539521417,42,3000,17.20879121
1462539521477,23,2000,16.99450549
1462539521537,32,4000,16.78021978
1462539521597,45,4000,16.56593407
1462539521657,56,3000,16.35164835
1462539521717,57,2000,16.13736264
1462539521777,38,4000,15.92307692
1462539521837,23,4000,15.70879121
1462539521897,23,4500,15.49450549
1462539521957,45,5000,15.28021978
1462539522017,3,5500,15.06593407
1462539522077,23,6000,14.85164835
1462539522137,34,6500,14.63736264
1462539522197,34,7000,14.42307692
1462539522257,45,7500,14.20879121
1462539522317,45,8000,17
1462539522377,4,8500,18
1462539522437,54,9000,19
1462539522497,54,3000,20
1462539522557,3,2000,21.43113553
1462539522617,43,4000,22.6670853
1462539522677,3,4000,23.90303506
1462539522737,42,4500,25.13898482
1462539522797,23,5000,26.37493459
1462539522857,32,5500,27.61088435
1462539522917,45,6000,28.84683412
1462539522977,56,6500,30.08278388
1462539523037,57,7000,31.31873365
1462539523097,38,7500,20
1462539523157,23,8000,23
1462539523217,23,8500,23
1462539523277,45,9000,25
1462539523337,3,3000,25
1462539523397,23,2000,15
1462539523457,34,4000,25
1462539523517,34,4000,25
1462539523577,45,4500,28
1462539523637,45,5000,14
1462539523697,4,5500,24
1462539523757,54,6000,19
1462539523817,54,6500,19
1462539523877,3,7000,20.42307692
1462539523937,43,7500,20.20879121
1462539523997,3,8000,19.99450549
1462539524057,42,8500,19.78021978
1462539524117,23,9000,19.56593407
1462539524177,32,3000,19.35164835
1462539524237,45,2000,19.13736264
1462539524297,56,4000,18.92307692
1462539524357,57,4000,18.70879121
1462539524417,38,4500,18.49450549
1462539524477,23,5000,18.28021978
1462539524537,23,5500,18.06593407
1462539524597,45,6000,17.85164835
1462539524657,3,6500,17.63736264
1462539524717,23,7000,17.42307692
1462539524777,34,7500,17.20879121
1462539524837,34,8000,16.99450549
1462539524897,45,8500,16.78021978
1462539524957,45,9000,16.56593407
1462539525017,4,3000,16.35164835
1462539525077,54,2000,16.13736264
1462539525137,54,4000,15.92307692
1462539525197,3,4000,15.70879121
1462539525257,43,4500,15.49450549
1462539525317,3,5000,15.28021978
1462539525377,42,5500,15.06593407
1462539525437,23,6000,14.85164835
1462539525497,32,6500,14.63736264
1462539525557,45,7000,14.42307692
1462539525617,56,7500,14.20879121
1462539525677,57,8000,17
1462539525737,38,8500,18
1462539525797,23,9000,19
1462539525857,23,3000,20
1462539525917,45,2000,21.43113553
1462539525977,3,4000,22.6670853
1462539526037,23,4000,23.90303506
1462539526097,34,4500,25.13898482
1462539526157,34,5000,26.37493459
1462539526217,45,5500,27.61088435
1462539526277,45,6000,28.84683412
1462539526337,4,6500,30.08278388
1462539526397,54,7000,31.31873365
1462539526457,54,7500,20
1462539526517,3,8000,23
1462539526577,43,8500,23
1462539526637,3,9000,25
1462539526697,42,3000,25
1462539526757,23,2000,15
1462539526817,32,4000,25
1462539526877,45,4000,25
1462539526937,56,3000,28
1462539526997,57,2000,14
1462539527057,38,4000,24
1462539527117,23,4000,19
1462539527177,23,4500,19
1462539527237,45,5000,20.42307692
1462539527297,3,5500,20.20879121
1462539527357,23,6000,19.99450549
1462539527417,34,6500,19.78021978
1462539527477,34,7000,19.56593407
1462539527537,45,7500,19.35164835
1462539527597,45,8000,19.13736264
1462539527657,4,8500,18.92307692
1462539527717,54,9000,18.70879121
1462539527777,54,3000,18.49450549
1462539527837,3,2000,18.28021978
1462539527897,43,4000,18.06593407
1462539527957,3,4000,17.85164835
1462539528017,42,4500,17.63736264
1462539528077,23,5000,17.42307692
1462539528137,32,5500,17.20879121
1462539528197,45,6000,16.99450549
1462539528257,56,6500,16.78021978
1462539528317,57,7000,16.56593407
1462539528377,38,7500,16.35164835
1462539528437,23,8000,16.13736264
1462539528497,23,8500,15.92307692
1462539528557,45,9000,15.70879121
1462539528617,3,3000,15.49450549
1462539528677,23,2000,15.28021978
1462539528737,34,4000,15.06593407
1462539528797,34,4000,14.85164835
1462539528857,45,4500,14.63736264
1462539528917,45,5000,14.42307692
1462539528977,4,5500,14.20879121
1462539529037,54,6000,17
1462539529097,54,6500,18
1462539529157,3,7000,19
1462539529217,43,7500,20
1462539529277,3,8000,21.43113553
1462539529337,42,8500,22.6670853
1462539529397,23,9000,23.90303506
1462539529457,32,3000,25.13898482
1462539529517,45,2000,26.37493459
1462539529577,56,4000,27.61088435
1462539529637,57,4000,28.84683412
1462539529697,38,4500,30.08278388
1462539529757,23,5000,31.31873365
1462539529817,23,5500,20
1462539529877,45,6000,23
1462539529937,3,6500,23
1462539529997,23,7000,25
1462539530057,34,7500,25
1462539530117,34,8000,15
1462539530177,45,8500,25
1462539530237,45,9000,25
1462539530297,4,3000,28
1462539530357,54,2000,14
1462539530417,54,4000,24
1462539530477,3,4000,19
1462539530537,43,4500,19
1462539530597,3,5000,20.42307692
1462539530657,42,5500,20.20879121
1462539530717,23,6000,19.99450549
1462539530777,32,6500,19.78021978
1462539530837,45,7000,19.56593407
1462539530897,56,7500,19.35164835
1462539530957,57,8000,19.13736264
1462539531017,38,8500,18.92307692
1462539531077,23,9000,18.70879121
1462539531137,23,3000,18.49450549
1462539531197,45,2000,18.28021978
1462539531257,3,4000,18.06593407
1462539531317,23,4000,17.85164835
1462539531377,34,4500,17.63736264
1462539531437,34,5000,17.42307692
1462539531497,45,5500,17.20879121
1462539531557,45,6000,16.99450549
1462539531617,4,6500,16.78021978
1462539531677,54,7000,16.56593407
1462539531737,54,7500,16.35164835
1462539531797,3,8000,16.13736264
1462539531857,43,8500,15.92307692
1462539531917,3,9000,15.70879121
1462539531977,42,3000,15.49450549
1462539532037,23,2000,15.28021978
1462539532097,32,4000,15.06593407
1462539532157,45,4000,14.85164835
1462539532217,56,3000,14.63736264
1462539532277,57,2000,14.42307692
1462539532337,38,4000,14.20879121
1462539532397,23,4000,17
1462539532457,23,4500,18
1462539532517,45,5000,19
1462539532577,3,5500,20
1462539532637,23,6000,21.43113553
1462539532697,34,6500,22.6670853
1462539532757,34,7000,23.90303506
1462539532817,45,7500,25.13898482
1462539532877,45,8000,26.37493459
1462539532937,4,8500,27.61088435
1462539532997,54,9000,28.84683412
1462539533057,54,3000,30.08278388
1462539533117,3,2000,31.31873365
1462539533177,43,4000,20
1462539533237,3,4000,23
1462539533297,42,4500,23
1462539533357,23,5000,25
1462539533417,32,5500,25
1462539533477,45,6000,15
1462539533537,56,6500,25
1462539533597,57,7000,25
1462539533657,38,7500,28
1462539533717,23,8000,14
1462539533777,23,8500,24
1462539533837,45,9000,19
1462539533897,3,3000,19
1462539533957,23,2000,20.42307692
1462539534017,34,4000,20.20879121
1462539534077,34,4000,19.99450549
1462539534137,45,4500,19.78021978
1462539534197,45,5000,19.56593407
1462539534257,4,5500,19.35164835
1462539534317,54,6000,19.13736264
1462539534377,54,6500,18.92307692
1462539534437,3,7000,18.70879121
1462539534497,43,7500,18.49450549
1462539534557,3,8000,18.28021978
1462539534617,42,8500,18.06593407
1462539534677,23,9000,17.85164835
1462539534737,32,3000,17.63736264
1462539534797,45,2000,17.42307692
1462539534857,56,4000,17.20879121
1462539534917,57,4000,16.99450549
1462539534977,38,4500,16.78021978
1462539535037,23,5000,16.56593407
1462539535097,23,5500,16.35164835
1462539535157,45,6000,16.13736264
1462539535217,3,6500,15.92307692
1462539535277,23,7000,15.70879121
1462539535337,34,7500,15.49450549
1462539535397,34,8000,15.28021978
1462539535457,45,8500,15.06593407
1462539535517,45,9000,14.85164835
1462539535577,4,3000,14.63736264
1462539535637,54,2000,14.42307692
1462539535697,54,4000,14.20879121
1462539535757,3,4000,17
1462539535817,43,4500,18
1462539535877,3,5000,19
1462539535937,42,5500,20
1462539535997,23,6000,21.43113553
1462539536057,32,6500,22.6670853
1462539536117,45,7000,23.90303506
1462539536177,56,7500,25.13898482
1462539536237,57,8000,26.37493459
1462539536297,38,8500,27.61088435
1462539536357,23,9000,28.84683412
1462539536417,23,3000,30.08278388
1462539536477,45,2000,31.31873365
1462539536537,3,4000,20
1462539536597,23,4000,23
1462539536657,34,4500,23
1462539536717,34,5000,25
1462539536777,45,5500,25
1462539536837,45,6000,15
1462539536897,4,6500,25
1462539536957,54,7000,25
1462539537017,54,7500,28
1462539537077,3,8000,14
1462539537137,43,8500,24
1462539537197,3,9000,19
1462539537257,42,3000,19
1462539537317,23,2000,20.42307692
1462539537377,32,4000,20.20879121
1462539537437,45,4000,19.99450549
1462539537497,56,3000,19.78021978
1462539537557,57,2000,19.56593407
1462539537617,38,4000,19.35164835
1462539537677,23,4000,19.13736264
1462539537737,23,4500,18.92307692
1462539537797,45,5000,18.70879121
1462539537857,3,5500,18.49450549
1462539537917,23,6000,18.28021978
1462539537977,34,6500,18.06593407
1462539538037,34,7000,17.85164835
1462539538097,45,7500,17.63736264
1462539538157,45,8000,17.42307692
1462539538217,4,8500,17.20879121
1462539538277,54,9000,16.99450549
1462539538337,54,3000,16.78021978
1462539538397,3,2000,16.56593407
1462539538457,43,4000,16.35164835
1462539538517,3,4000,16.13736264
1462539538577,42,4500,15.92307692
1462539538637,23,5000,15.70879121
1462539538697,32,5500,15.49450549
1462539538757,45,6000,15.28021978
1462539538817,56,6500,15.06593407
1462539538877,57,7000,14.85164835
1462539538937,38,7500,14.63736264
1462539538997,23,8000,14.42307692
1462539539057,23,8500,14.20879121
1462539539117,45,9000,17
1462539539177,3,3000,18
1462539539237,23,2000,19
1462539539297,34,4000,20
1462539539357,34,4000,21.43113553
1462539539417,45,4500,22.6670853
1462539539477,45,5000,23.90303506
1462539539537,4,5500,25.13898482
1462539539597,54,6000,26.37493459
1462539539657,54,6500,27.61088435
1462539539717,3,7000,28.84683412
1462539539777,43,7500,30.08278388
1462539539837,3,8000,31.31873365
1462539539897,42,8500,20
1462539539957,23,9000,23
1462539540017,32,3000,23
1462539540077,45,2000,25
1462539540137,56,4000,25
1462539540197,57,4000,15
1462539540257,38,4500,25
1462539540317,23,5000,25
1462539540377,23,5500,28
1462539540437,45,6000,14
1462539540497,3,6500,24
1462539540557,23,7000,19
1462539540617,34,7500,19
1462539540677,34,8000,20.42307692
1462539540737,45,8500,20.20879121
1462539540797,45,9000,19.99450549
1462539540857,4,3000,19.78021978
1462539540917,54,2000,19.56593407
1462539540977,54,4000,19.35164835
1462539541037,3,4000,19.13736264
1462539541097,43,4500,18.92307692
1462539541157,3,5000,18.70879121
1462539541217,42,5500,18.49450549
1462539541277,23,6000,18.28021978
1462539541337,32,6500,18.06593407
1462539541397,45,7000,17.85164835
1462539541457,56,7500,17.63736264
1462539541517,57,8000,17.42307692
1462539541577,38,8500,17.20879121
1462539541637,23,9000,16.99450549
1462539541697,23,3000,16.78021978
1462539541757,45,2000,16.56593407
1462539541817,3,4000,16.35164835
1462539541877,23,4000,16.13736264
1462539541937,34,4500,15.92307692
1462539541997,34,5000,15.70879121
1462539542057,45,5500,15.49450549
1462539542117,45,6000,15.28021978
1462539542177,4,6500,15.06593407
1462539542237,54,7000,14.85164835
1462539542297,54,7500,14.63736264
1462539542357,3,8000,14.42307692
1462539542417,43,8500,14.20879121
1462539542477,3,9000,17
1462539542537,42,3000,18
1462539542597,23,2000,19
1462539542657,32,4000,20
1462539542717,45,4000,21.43113553
1462539542777,56,3000,22.6670853
1462539542837,57,2000,23.90303506
1462539542897,38,4000,25.13898482
1462539542957,23,4000,26.37493459
1462539543017,23,4500,27.61088435
1462539543077,45,5000,28.84683412
1462539543137,3,5500,30.08278388
1462539543197,23,6000,31.31873365
1462539543257,34,6500,20
1462539543317,34,7000,23
1462539543377,45,7500,23
1462539543437,45,8000,25
1462539543497,4,8500,25
1462539543557,54,9000,15
1462539543617,54,3000,25
1462539543677,3,2000,25
1462539543737,43,4000,28
1462539543797,3,4000,14
1462539543857,42,4500,24
1462539543917,23,5000,19
1462539543977,32,5500,19
1462539544037,45,6000,20.42307692
